,hd,Station Number,Year Month Day Hour Minutes in YYYY.1,MM.1,DD.1,HH24.1,MI format in Local standard time,Precipitation since last (AWS) observation in mm,Quality of precipitation since last (AWS) observation value,Period over which precipitation since last (AWS) observation is,Air Temperature in degrees Celsius,Quality of air temperature,Wet bulb temperature in degrees Celsius,Quality of Wet bulb temperature,Dew point temperature in degrees Celsius,Quality of dew point temperature,Relative humidity in percentage %,Quality of relative humidity,Vapour pressure in hPa,Quality of vapour pressure,Saturated vapour pressure in hPa,Quality of saturated vapour pressure,Wind (1 minute) speed in km/h,Wind (1 minute) speed quality,Wind (1 minute) direction in degrees true,Wind (1 minute) direction quality,Standard deviation of wind (1 minute),Standard deviation of wind (1 minute) direction quality,Maximum wind gust (over 1 minute) in km/h,Maximum wind gust (over 1 minute) quality,Height of cloud (ceilometer - instantaneous sample 1) in meters,Quality of cloud height (ceilometer - instantaneous sample 1),Height of cloud (ceilometer - instantaneous sample 2) in meters,Quality of cloud height (ceilometer - instantaneous sample 2),Height of cloud (ceilometer - instantaneous sample 3) in meters,Quality of cloud height (ceilometer - instantaneous sample 3),Height of cloud (ceilometer - instantaneous sample 4) in meters,Quality of cloud height (ceilometer - instantaneous sample 4),Height of cloud (ceilometer - instantaneous sample 5) in meters,Quality of cloud height (ceilometer - instantaneous sample 5),Cloud amount for layer 1 (30 minute ceilometer mean) in eighths,Quality of layer 1 cloud amount (30 minute ceilometer mean),Cloud height for layer 1 (30 minute ceilometer mean) in meters,Quality of layer 1 cloud height (30 minute ceilometer mean),Cloud amount for layer 2 (30 minute ceilometer mean) in eighths,Quality of layer 2 cloud amount (30 minute ceilometer mean),Cloud height for layer 2 (30 minute ceilometer mean) in meters,Quality of layer 2 cloud height (30 minute ceilometer mean),Cloud amount for layer 3 (30 minute ceilometer mean) in eighths,Quality of layer 3 cloud amount (30 minute ceilometer mean),Cloud height for layer 3 (30 minute ceilometer mean) in meters,Quality of layer 3 cloud height (30 minute ceilometer mean),* Total amount of cloud in eighths,* Quality of total cloud amount,Mean sea level pressure in hPa,Quality of mean sea level pressure,Station level pressure in hPa,Quality of station level pressure,QNH pressure in hPa,Quality of QNH pressure,#
9951,hd,86282,2018,10,24,21,51,0.0,N,1,8.9,N,7.2,N,5.1,N,77,N,8.8,N,11.4,N, 11,N,183,N, 11,N, 13,N,0,N,0,N,0,N,    0,N,     ,N,0,N,    0,N,0,N,    0,N,0,N,    0,N, , ,1022.0,N,1007.7,N,1022.0,N,#
9952,hd,86282,2018,10,24,21,52,0.0,N,1,8.9,N,7.2,N,5.1,N,77,N,8.8,N,11.4,N, 11,N,188,N,  4,N, 11,N,0,N,0,N,0,N,    0,N,     ,N,0,N,    0,N,0,N,    0,N,0,N,    0,N, , ,1022.0,N,1007.7,N,1022.0,N,#
9953,hd,86282,2018,10,24,21,53,0.0,N,1,9.0,N,7.2,N,5.0,N,77,N,8.7,N,11.5,N, 11,N,192,N,  2,N, 13,N,0,N,0,N,0,N,    0,N,     ,N,0,N,    0,N,0,N,    0,N,0,N,    0,N, , ,1022.0,N,1007.7,N,1022.0,N,#
9954,hd,86282,2018,10,24,21,54,0.0,N,1,9.0,N,7.2,N,5.0,N,76,N,8.7,N,11.5,N,  9,N,200,N,  4,N, 11,N,0,N,0,N,0,N,    0,N,     ,N,0,N,    0,N,0,N,    0,N,0,N,    0,N, , ,1022.0,N,1007.7,N,1022.0,N,#
9955,hd,86282,2018,10,24,21,55,0.0,N,1,9.0,N,7.2,N,5.0,N,76,N,8.7,N,11.5,N,  9,N,205,N,  3,N, 11,N,0,N,0,N,0,N,    0,N,     ,N,0,N,    0,N,0,N,    0,N,0,N,    0,N, , ,1022.1,N,1007.8,N,1022.1,N,#
9956,hd,86282,2018,10,24,21,56,0.0,N,1,9.0,N,7.2,N,5.0,N,76,N,8.7,N,11.5,N, 11,N,210,N,  5,N, 13,N,0,N,0,N,0,N,    0,N,     ,N,0,N,    0,N,0,N,    0,N,0,N,    0,N, , ,1022.1,N,1007.8,N,1022.1,N,#
9957,hd,86282,2018,10,24,21,57,0.0,N,1,9.0,N,7.2,N,5.0,N,76,N,8.7,N,11.5,N, 11,N,206,N,  9,N, 13,N,0,N,0,N,0,N,    0,N,     ,N,0,N,    0,N,0,N,    0,N,0,N,    0,N, , ,1022.1,N,1007.8,N,1022.1,N,#
9958,hd,86282,2018,10,24,21,58,0.0,N,1,8.9,N,7.1,N,4.9,N,77,N,8.7,N,11.4,N, 11,N,208,N,  2,N, 13,N,0,N,0,N,0,N,    0,N,     ,N,0,N,    0,N,0,N,    0,N,0,N,    0,N, , ,1022.1,N,1007.8,N,1022.1,N,#
9959,hd,86282,2018,10,24,21,59,0.0,N,1,8.9,N,7.1,N,4.9,N,76,N,8.7,N,11.4,N, 11,N,204,N,  5,N, 13,N,0,N,0,N,0,N,    0,N,     ,N,0,N,    0,N,0,N,    0,N,0,N,    0,N, , ,1022.1,N,1007.8,N,1022.1,N,#
9960,hd,86282,2018,10,24,22,0,0.0,N,1,8.9,N,7.1,N,4.9,N,76,N,8.7,N,11.4,N,  9,N,210,N,  2,N, 11,N,0,N,0,N,0,N,    0,N,     ,N,0,N,    0,N,0,N,    0,N,0,N,    0,N, , ,1022.1,N,1007.8,N,1022.1,N,#
9961,hd,86282,2018,10,24,22,1,0.0,N,1,8.9,N,7.1,N,4.9,N,76,N,8.7,N,11.4,N, 11,N,207,N,  7,N, 13,N,0,N,0,N,0,N,    0,N,     ,N,0,N,    0,N,0,N,    0,N,0,N,    0,N, , ,1022.1,N,1007.8,N,1022.1,N,#
9962,hd,86282,2018,10,24,22,2,0.0,N,1,8.9,N,7.1,N,4.9,N,76,N,8.7,N,11.4,N,  9,N,212,N,  2,N, 11,N,0,N,0,N,0,N,    0,N,     ,N,0,N,    0,N,0,N,    0,N,0,N,    0,N, , ,1022.1,N,1007.8,N,1022.1,N,#
9963,hd,86282,2018,10,24,22,3,0.0,N,1,8.8,N,7.1,N,5.0,N,77,N,8.7,N,11.3,N,  9,N,215,N,  1,N, 11,N,0,N,0,N,0,N,    0,N,     ,N,0,N,    0,N,0,N,    0,N,0,N,    0,N, , ,1022.1,N,1007.8,N,1022.1,N,#
9964,hd,86282,2018,10,24,22,4,0.0,N,1,8.8,N,7.1,N,5.0,N,77,N,8.7,N,11.3,N,  9,N,215,N,  1,N, 11,N,0,N,0,N,0,N,    0,N,     ,N,0,N,    0,N,0,N,    0,N,0,N,    0,N, , ,1022.1,N,1007.8,N,1022.1,N,#
9965,hd,86282,2018,10,24,22,5,0.0,N,1,8.7,N,7.1,N,5.1,N,78,N,8.8,N,11.2,N,  9,N,215,N,  1,N, 11,N,0,N,0,N,0,N,    0,N,     ,N,0,N,    0,N,0,N,    0,N,0,N,    0,N, , ,1022.1,N,1007.8,N,1022.1,N,#
9966,hd,86282,2018,10,24,22,6,0.0,N,1,8.7,N,7.1,N,5.1,N,78,N,8.8,N,11.2,N,  9,N,217,N,  2,N,  9,N,0,N,0,N,0,N,    0,N,     ,N,0,N,    0,N,0,N,    0,N,0,N,    0,N, , ,1022.0,N,1007.7,N,1022.0,N,#
9967,hd,86282,2018,10,24,22,7,0.0,N,1,8.6,N,7.0,N,5.0,N,78,N,8.7,N,11.2,N,  9,N,215,N,  4,N, 11,N,0,N,0,N,0,N,    0,N,     ,N,0,N,    0,N,0,N,    0,N,0,N,    0,N, , ,1022.0,N,1007.7,N,1022.0,N,#
9968,hd,86282,2018,10,24,22,8,0.0,N,1,8.6,N,7.0,N,5.0,N,78,N,8.7,N,11.2,N,  9,N,220,N,  3,N,  9,N,0,N,0,N,0,N,    0,N,     ,N,0,N,    0,N,0,N,    0,N,0,N,    0,N, , ,1022.0,N,1007.7,N,1022.0,N,#
9969,hd,86282,2018,10,24,22,9,0.0,N,1,8.5,N,7.0,N,5.2,N,79,N,8.8,N,11.1,N,  9,N,221,N,  1,N,  9,N,0,N,0,N,0,N,    0,N,     ,N,0,N,    0,N,0,N,    0,N,0,N,    0,N, , ,1021.9,N,1007.6,N,1021.9,N,#
9970,hd,86282,2018,10,24,22,10,0.0,N,1,8.6,N,7.0,N,5.0,N,78,N,8.7,N,11.2,N,  9,N,221,N,  1,N,  9,N,0,N,0,N,0,N,    0,N,     ,N,0,N,    0,N,0,N,    0,N,0,N,    0,N, , ,1021.9,N,1007.6,N,1021.9,N,#
9971,hd,86282,2018,10,24,22,11,0.0,N,1,8.6,N,7.0,N,5.0,N,78,N,8.7,N,11.2,N,  8,N,219,N,  2,N,  8,N,0,N,0,N,0,N,    0,N,     ,N,0,N,    0,N,0,N,    0,N,0,N,    0,N, , ,1021.9,N,1007.6,N,1021.9,N,#
9972,hd,86282,2018,10,24,22,12,0.0,N,1,8.5,N,7.0,N,5.2,N,79,N,8.8,N,11.1,N,  9,N,208,N,  7,N,  9,N,0,N,0,N,0,N,    0,N,     ,N,0,N,    0,N,0,N,    0,N,0,N,    0,N, , ,1021.8,N,1007.5,N,1021.8,N,#
9973,hd,86282,2018,10,24,22,13,0.0,N,1,8.5,N,6.9,N,4.9,N,78,N,8.7,N,11.1,N,  8,N,203,N,  1,N,  9,N,0,N,0,N,0,N,    0,N,     ,N,0,N,    0,N,0,N,    0,N,0,N,    0,N, , ,1021.8,N,1007.5,N,1021.8,N,#
9974,hd,86282,2018,10,24,22,14,0.0,N,1,8.4,N,6.9,N,5.0,N,79,N,8.7,N,11.0,N,  9,N,203,N,  1,N, 11,N,0,N,0,N,0,N,    0,N,     ,N,0,N,    0,N,0,N,    0,N,0,N,    0,N, , ,1021.8,N,1007.5,N,1021.8,N,#
9975,hd,86282,2018,10,24,22,15,0.0,N,1,8.5,N,6.9,N,4.9,N,78,N,8.7,N,11.1,N,  9,N,203,N,  1,N,  9,N,0,N,0,N,0,N,    0,N,     ,N,0,N,    0,N,0,N,    0,N,0,N,    0,N, , ,1021.8,N,1007.5,N,1021.8,N,#
9976,hd,86282,2018,10,24,22,16,0.0,N,1,8.5,N,7.0,N,5.2,N,79,N,8.8,N,11.1,N,  8,N,203,N,  1,N,  8,N,0,N,0,N,0,N,    0,N,     ,N,0,N,    0,N,0,N,    0,N,0,N,    0,N, , ,1021.8,N,1007.5,N,1021.8,N,#
9977,hd,86282,2018,10,24,22,17,0.0,N,1,8.4,N,7.0,N,5.3,N,79,N,8.9,N,11.0,N,  8,N,207,N,  3,N,  9,N,0,N,0,N,0,N,    0,N,     ,N,0,N,    0,N,0,N,    0,N,0,N,    0,N, , ,1021.8,N,1007.5,N,1021.8,N,#
9978,hd,86282,2018,10,24,22,18,0.0,N,1,8.4,N,6.9,N,5.0,N,79,N,8.7,N,11.0,N,  9,N,208,N,  5,N, 11,N,0,N,0,N,0,N,    0,N,     ,N,0,N,    0,N,0,N,    0,N,0,N,    0,N, , ,1021.7,N,1007.4,N,1021.7,N,#
9979,hd,86282,2018,10,24,22,19,0.0,N,1,8.4,N,6.9,N,5.0,N,79,N,8.7,N,11.0,N,  9,N,209,N,  4,N, 11,N,0,N,0,N,0,N,    0,N,     ,N,0,N,    0,N,0,N,    0,N,0,N,    0,N, , ,1021.7,N,1007.4,N,1021.7,N,#
9980,hd,86282,2018,10,24,22,20,0.0,N,1,8.3,N,6.9,N,5.2,N,81,N,8.8,N,10.9,N,  8,N,206,N,  3,N, 11,N,0,N,0,N,0,N,    0,N,     ,N,0,N,    0,N,0,N,    0,N,0,N,    0,N, , ,1021.7,N,1007.4,N,1021.7,N,#
9981,hd,86282,2018,10,24,22,21,0.0,N,1,8.3,N,6.9,N,5.2,N,81,N,8.8,N,10.9,N, 11,N,198,N,  2,N, 11,N,0,N,0,N,0,N,    0,N,     ,N,0,N,    0,N,0,N,    0,N,0,N,    0,N, , ,1021.7,N,1007.4,N,1021.7,N,#
9982,hd,86282,2018,10,24,22,22,0.0,N,1,8.3,N,6.9,N,5.2,N,81,N,8.8,N,10.9,N,  9,N,199,N,  1,N, 11,N,0,N,0,N,0,N,    0,N,     ,N,0,N,    0,N,0,N,    0,N,0,N,    0,N, , ,1021.6,N,1007.3,N,1021.6,N,#
9983,hd,86282,2018,10,24,22,23,0.0,N,1,8.2,N,6.8,N,5.1,N,80,N,8.8,N,10.9,N,  9,N,199,N,  1,N,  9,N,0,N,0,N,0,N,    0,N,     ,N,0,N,    0,N,0,N,    0,N,0,N,    0,N, , ,1021.6,N,1007.3,N,1021.6,N,#
9984,hd,86282,2018,10,24,22,24,0.0,N,1,8.2,N,6.8,N,5.1,N,79,N,8.8,N,10.9,N,  9,N,195,N,  6,N, 15,N,0,N,0,N,0,N,    0,N,     ,N,0,N,    0,N,0,N,    0,N,0,N,    0,N, , ,1021.6,N,1007.3,N,1021.6,N,#
9985,hd,86282,2018,10,24,22,25,0.0,N,1,8.3,N,6.8,N,4.9,N,79,N,8.7,N,10.9,N, 13,N,187,N,  5,N, 15,N,0,N,0,N,0,N,    0,N,     ,N,0,N,    0,N,0,N,    0,N,0,N,    0,N, , ,1021.6,N,1007.3,N,1021.6,N,#
9986,hd,86282,2018,10,24,22,26,0.0,N,1,8.2,N,6.8,N,5.1,N,80,N,8.8,N,10.9,N,  9,N,189,N,  6,N, 13,N,0,N,0,N,0,N,    0,N,     ,N,0,N,    0,N,0,N,    0,N,0,N,    0,N, , ,1021.6,N,1007.3,N,1021.6,N,#
9987,hd,86282,2018,10,24,22,27,0.0,N,1,8.2,N,6.8,N,5.1,N,80,N,8.8,N,10.9,N,  9,N,195,N,  1,N, 11,N,0,N,0,N,0,N,    0,N,     ,N,0,N,    0,N,0,N,    0,N,0,N,    0,N, , ,1021.6,N,1007.3,N,1021.6,N,#
9988,hd,86282,2018,10,24,22,28,0.0,N,1,8.2,N,6.8,N,5.1,N,80,N,8.8,N,10.9,N,  9,N,195,N,  1,N, 11,N,0,N,0,N,0,N,    0,N,     ,N,0,N,    0,N,0,N,    0,N,0,N,    0,N, , ,1021.6,N,1007.3,N,1021.6,N,#
9989,hd,86282,2018,10,24,22,29,0.0,N,1,8.2,N,6.8,N,5.1,N,80,N,8.8,N,10.9,N,  9,N,197,N,  1,N,  9,N,0,N,0,N,0,N,    0,N,     ,N,0,N,    0,N,0,N,    0,N,0,N,    0,N, , ,1021.6,N,1007.3,N,1021.6,N,#
9990,hd,86282,2018,10,24,22,30,0.0,N,1,8.2,N,6.8,N,5.1,N,80,N,8.8,N,10.9,N,  9,N,199,N,  1,N,  9,N,0,N,0,N,0,N,    0,N,     ,N,0,N,    0,N,0,N,    0,N,0,N,    0,N, , ,1021.6,N,1007.3,N,1021.6,N,#
9991,hd,86282,2018,10,24,22,31,0.0,N,1,8.3,N,6.8,N,4.9,N,79,N,8.7,N,10.9,N,  9,N,201,N,  1,N,  9,N,0,N,0,N,0,N,    0,N,     ,N,0,N,    0,N,0,N,    0,N,0,N,    0,N, , ,1021.6,N,1007.3,N,1021.6,N,#
9992,hd,86282,2018,10,24,22,32,0.0,N,1,8.4,N,6.8,N,4.8,N,78,N,8.6,N,11.0,N,  9,N,203,N,  1,N,  9,N,0,N,0,N,0,N,    0,N,     ,N,0,N,    0,N,0,N,    0,N,0,N,    0,N, , ,1021.6,N,1007.3,N,1021.6,N,#
9993,hd,86282,2018,10,24,22,33,0.0,N,1,8.4,N,6.9,N,5.0,N,79,N,8.7,N,11.0,N,  8,N,203,N,  1,N,  9,N,0,N,0,N,0,N,    0,N,     ,N,0,N,    0,N,0,N,    0,N,0,N,    0,N, , ,1021.6,N,1007.3,N,1021.6,N,#
9994,hd,86282,2018,10,24,22,34,0.0,N,1,8.4,N,6.9,N,5.0,N,79,N,8.7,N,11.0,N,  9,N,203,N,  1,N,  9,N,0,N,0,N,0,N,    0,N,     ,N,0,N,    0,N,0,N,    0,N,0,N,    0,N, , ,1021.6,N,1007.3,N,1021.6,N,#
9995,hd,86282,2018,10,24,22,35,0.0,N,1,8.3,N,6.8,N,4.9,N,79,N,8.7,N,10.9,N,  9,N,203,N,  1,N,  9,N,0,N,0,N,0,N,    0,N,     ,N,0,N,    0,N,0,N,    0,N,0,N,    0,N, , ,1021.6,N,1007.3,N,1021.6,N,#
9996,hd,86282,2018,10,24,22,36,0.0,N,1,8.3,N,6.8,N,4.9,N,79,N,8.7,N,10.9,N,  9,N,204,N,  1,N,  9,N,0,N,0,N,0,N,    0,N,     ,N,0,N,    0,N,0,N,    0,N,0,N,    0,N, , ,1021.6,N,1007.3,N,1021.6,N,#
9997,hd,86282,2018,10,24,22,37,0.0,N,1,8.4,N,6.9,N,5.0,N,79,N,8.7,N,11.0,N,  9,N,205,N,  1,N, 11,N,0,N,0,N,0,N,    0,N,     ,N,0,N,    0,N,0,N,    0,N,0,N,    0,N, , ,1021.6,N,1007.3,N,1021.6,N,#
9998,hd,86282,2018,10,24,22,38,0.0,N,1,8.5,N,6.9,N,4.9,N,78,N,8.7,N,11.1,N,  9,N,201,N,  8,N, 13,N,0,N,0,N,0,N,    0,N,     ,N,0,N,    0,N,0,N,    0,N,0,N,    0,N, , ,1021.6,N,1007.3,N,1021.6,N,#
9999,hd,86282,2018,10,24,22,39,0.0,N,1,8.4,N,6.9,N,5.0,N,79,N,8.7,N,11.0,N,  9,N,197,N,  7,N, 11,N,0,N,0,N,0,N,    0,N,     ,N,0,N,    0,N,0,N,    0,N,0,N,    0,N, , ,1021.6,N,1007.3,N,1021.6,N,#
10000,hd,86282,2018,10,24,22,40,0.0,N,1,8.4,N,6.9,N,5.0,N,79,N,8.7,N,11.0,N,  9,N,197,N,  1,N, 11,N,0,N,0,N,0,N,    0,N,     ,N,0,N,    0,N,0,N,    0,N,0,N,    0,N, , ,1021.6,N,1007.3,N,1021.6,N,#
10001,hd,86282,2018,10,24,22,41,0.0,N,1,8.4,N,6.9,N,5.0,N,79,N,8.7,N,11.0,N,  9,N,199,N,  3,N,  9,N,0,N,0,N,0,N,    0,N,     ,N,0,N,    0,N,0,N,    0,N,0,N,    0,N, , ,1021.6,N,1007.3,N,1021.6,N,#
10002,hd,86282,2018,10,24,22,42,0.0,N,1,8.4,N,6.9,N,5.0,N,79,N,8.7,N,11.0,N,  9,N,195,N,  3,N,  9,N,0,N,0,N,0,N,    0,N,     ,N,0,N,    0,N,0,N,    0,N,0,N,    0,N, , ,1021.6,N,1007.3,N,1021.6,N,#
10003,hd,86282,2018,10,24,22,43,0.0,N,1,8.3,N,6.9,N,5.2,N,81,N,8.8,N,10.9,N,  8,N,202,N,  1,N,  9,N,0,N,0,N,0,N,    0,N,     ,N,0,N,    0,N,0,N,    0,N,0,N,    0,N, , ,1021.6,N,1007.3,N,1021.6,N,#
10004,hd,86282,2018,10,24,22,44,0.0,N,1,8.3,N,6.8,N,4.9,N,79,N,8.7,N,10.9,N,  9,N,205,N, 11,N, 11,N,0,N,0,N,0,N,    0,N,     ,N,0,N,    0,N,0,N,    0,N,0,N,    0,N, , ,1021.6,N,1007.3,N,1021.6,N,#
10005,hd,86282,2018,10,24,22,45,0.0,N,1,8.3,N,6.8,N,4.9,N,79,N,8.7,N,10.9,N,  8,N,208,N,  1,N,  9,N,0,N,0,N,0,N,    0,N,     ,N,0,N,    0,N,0,N,    0,N,0,N,    0,N, , ,1021.6,N,1007.3,N,1021.6,N,#
10006,hd,86282,2018,10,24,22,46,0.0,N,1,8.2,N,6.8,N,5.1,N,80,N,8.8,N,10.9,N,  8,N,209,N,  1,N,  9,N,0,N,0,N,0,N,    0,N,     ,N,0,N,    0,N,0,N,    0,N,0,N,    0,N, , ,1021.5,N,1007.2,N,1021.5,N,#
10007,hd,86282,2018,10,24,22,47,0.0,N,1,8.2,N,6.7,N,4.8,N,79,N,8.6,N,10.9,N,  8,N,211,N,  1,N,  9,N,0,N,0,N,0,N,    0,N,     ,N,0,N,    0,N,0,N,    0,N,0,N,    0,N, , ,1021.5,N,1007.2,N,1021.5,N,#
10008,hd,86282,2018,10,24,22,48,0.0,N,1,8.1,N,6.7,N,4.9,N,80,N,8.7,N,10.8,N,  8,N,213,N,  1,N,  9,N,0,N,0,N,0,N,    0,N,     ,N,0,N,    0,N,0,N,    0,N,0,N,    0,N, , ,1021.5,N,1007.2,N,1021.5,N,#
10009,hd,86282,2018,10,24,22,49,0.0,N,1,8.1,N,6.7,N,4.9,N,80,N,8.7,N,10.8,N,  9,N,215,N,  1,N,  9,N,0,N,0,N,0,N,    0,N,     ,N,0,N,    0,N,0,N,    0,N,0,N,    0,N, , ,1021.5,N,1007.2,N,1021.5,N,#
10010,hd,86282,2018,10,24,22,50,0.0,N,1,8.0,N,6.6,N,4.8,N,80,N,8.6,N,10.7,N,  9,N,216,N,  1,N,  9,N,0,N,0,N,0,N,    0,N,     ,N,0,N,    0,N,0,N,    0,N,0,N,    0,N, , ,1021.5,N,1007.2,N,1021.5,N,#
10011,hd,86282,2018,10,24,22,51,0.0,N,1,7.9,N,6.6,N,5.0,N,82,N,8.7,N,10.7,N,  9,N,216,N,  2,N, 11,N,0,N,0,N,0,N,    0,N,     ,N,0,N,    0,N,0,N,    0,N,0,N,    0,N, , ,1021.5,N,1007.2,N,1021.5,N,#
10012,hd,86282,2018,10,24,22,52,0.0,N,1,7.9,N,6.5,N,4.7,N,80,N,8.5,N,10.7,N,  9,N,216,N,  3,N, 11,N,0,N,0,N,0,N,    0,N,     ,N,0,N,    0,N,0,N,    0,N,0,N,    0,N, , ,1021.5,N,1007.2,N,1021.5,N,#
10013,hd,86282,2018,10,24,22,53,0.0,N,1,7.9,N,6.5,N,4.7,N,80,N,8.5,N,10.7,N,  9,N,214,N,  4,N, 11,N,0,N,0,N,0,N,    0,N,     ,N,0,N,    0,N,0,N,    0,N,0,N,    0,N, , ,1021.5,N,1007.2,N,1021.5,N,#
10014,hd,86282,2018,10,24,22,54,0.0,N,1,7.7,N,6.5,N,5.0,N,83,N,8.7,N,10.5,N,  9,N,221,N,  1,N,  9,N,0,N,0,N,0,N,    0,N,     ,N,0,N,    0,N,0,N,    0,N,0,N,    0,N, , ,1021.5,N,1007.2,N,1021.5,N,#
10015,hd,86282,2018,10,24,22,55,0.0,N,1,7.6,N,6.4,N,4.9,N,83,N,8.7,N,10.4,N,  9,N,222,N,  2,N,  9,N,0,N,0,N,0,N,    0,N,     ,N,0,N,    0,N,0,N,    0,N,0,N,    0,N, , ,1021.5,N,1007.2,N,1021.5,N,#
10016,hd,86282,2018,10,24,22,56,0.0,N,1,7.4,N,6.3,N,4.9,N,84,N,8.7,N,10.3,N,  9,N,227,N,  1,N,  9,N,0,N,0,N,0,N,    0,N,     ,N,0,N,    0,N,0,N,    0,N,0,N,    0,N, , ,1021.5,N,1007.2,N,1021.5,N,#
10017,hd,86282,2018,10,24,22,57,0.0,N,1,7.3,N,6.2,N,4.8,N,84,N,8.6,N,10.2,N,  8,N,227,N,  1,N,  9,N,0,N,0,N,0,N,    0,N,     ,N,0,N,    0,N,0,N,    0,N,0,N,    0,N, , ,1021.5,N,1007.2,N,1021.5,N,#
10018,hd,86282,2018,10,24,22,58,0.0,N,1,7.4,N,6.3,N,4.9,N,84,N,8.7,N,10.3,N,  9,N,227,N,  3,N,  9,N,0,N,0,N,0,N,    0,N,     ,N,0,N,    0,N,0,N,    0,N,0,N,    0,N, , ,1021.4,N,1007.1,N,1021.4,N,#
10019,hd,86282,2018,10,24,22,59,0.0,N,1,7.6,N,6.4,N,4.9,N,83,N,8.7,N,10.4,N,  9,N,234,N,  1,N,  9,N,0,N,0,N,0,N,    0,N,     ,N,0,N,    0,N,0,N,    0,N,0,N,    0,N, , ,1021.4,N,1007.1,N,1021.4,N,#
10020,hd,86282,2018,10,24,23,0,0.0,N,1,7.6,N,6.4,N,4.9,N,83,N,8.7,N,10.4,N,  9,N,234,N,  1,N,  9,N,0,N,0,N,0,N,    0,N,     ,N,0,N,    0,N,0,N,    0,N,0,N,    0,N,1,N,1021.4,N,1007.1,N,1021.4,N,#
10021,hd,86282,2018,10,24,23,1,0.0,N,1,7.6,N,6.4,N,4.9,N,83,N,8.7,N,10.4,N,  9,N,230,N,  3,N,  9,N,0,N,0,N,0,N,    0,N,     ,N,0,N,    0,N,0,N,    0,N,0,N,    0,N, , ,1021.5,N,1007.2,N,1021.5,N,#
10022,hd,86282,2018,10,24,23,2,0.0,N,1,7.5,N,6.3,N,4.8,N,83,N,8.6,N,10.4,N,  9,N,224,N,  1,N,  9,N,0,N,0,N,0,N,    0,N,     ,N,0,N,    0,N,0,N,    0,N,0,N,    0,N, , ,1021.5,N,1007.2,N,1021.5,N,#
10023,hd,86282,2018,10,24,23,3,0.0,N,1,7.4,N,6.2,N,4.7,N,83,N,8.5,N,10.3,N,  8,N,225,N,  1,N,  9,N,0,N,0,N,0,N,    0,N,     ,N,0,N,    0,N,0,N,    0,N,0,N,    0,N, , ,1021.5,N,1007.2,N,1021.5,N,#
10024,hd,86282,2018,10,24,23,4,0.0,N,1,7.4,N,6.2,N,4.7,N,83,N,8.5,N,10.3,N,  8,N,228,N,  1,N,  9,N,0,N,0,N,0,N,    0,N,     ,N,0,N,    0,N,0,N,    0,N,0,N,    0,N, , ,1021.5,N,1007.2,N,1021.5,N,#
10025,hd,86282,2018,10,24,23,5,0.0,N,1,7.4,N,6.2,N,4.7,N,83,N,8.5,N,10.3,N,  8,N,229,N,  1,N,  9,N,0,N,0,N,0,N,    0,N,     ,N,0,N,    0,N,0,N,    0,N,0,N,    0,N, , ,1021.5,N,1007.2,N,1021.5,N,#
10026,hd,86282,2018,10,24,23,6,0.0,N,1,7.4,N,6.3,N,4.9,N,84,N,8.7,N,10.3,N,  8,N,230,N,  1,N,  9,N,0,N,0,N,0,N,    0,N,     ,N,0,N,    0,N,0,N,    0,N,0,N,    0,N, , ,1021.4,N,1007.1,N,1021.4,N,#
10027,hd,86282,2018,10,24,23,7,0.0,N,1,7.5,N,6.3,N,4.8,N,84,N,8.6,N,10.4,N,  8,N,233,N,  1,N,  9,N,0,N,0,N,0,N,    0,N,     ,N,0,N,    0,N,0,N,    0,N,0,N,    0,N, , ,1021.4,N,1007.1,N,1021.4,N,#
10028,hd,86282,2018,10,24,23,8,0.0,N,1,7.4,N,6.3,N,4.9,N,84,N,8.7,N,10.3,N,  8,N,234,N,  1,N,  8,N,0,N,0,N,0,N,    0,N,     ,N,0,N,    0,N,0,N,    0,N,0,N,    0,N, , ,1021.4,N,1007.1,N,1021.4,N,#
10029,hd,86282,2018,10,24,23,9,0.0,N,1,7.4,N,6.2,N,4.7,N,84,N,8.5,N,10.3,N,  8,N,234,N,  1,N,  9,N,0,N,0,N,0,N,    0,N,     ,N,0,N,    0,N,0,N,    0,N,0,N,    0,N, , ,1021.3,N,1007.0,N,1021.3,N,#
10030,hd,86282,2018,10,24,23,10,0.0,N,1,7.3,N,6.2,N,4.8,N,84,N,8.6,N,10.2,N,  8,N,232,N,  1,N,  9,N,0,N,0,N,0,N,    0,N,     ,N,0,N,    0,N,0,N,    0,N,0,N,    0,N, , ,1021.3,N,1007.0,N,1021.3,N,#
10031,hd,86282,2018,10,24,23,11,0.0,N,1,7.4,N,6.2,N,4.7,N,83,N,8.5,N,10.3,N,  8,N,230,N,  1,N,  8,N,0,N,0,N,0,N,    0,N,     ,N,0,N,    0,N,0,N,    0,N,0,N,    0,N, , ,1021.3,N,1007.0,N,1021.3,N,#
10032,hd,86282,2018,10,24,23,12,0.0,N,1,7.5,N,6.3,N,4.8,N,83,N,8.6,N,10.4,N,  8,N,230,N,  1,N,  8,N,0,N,0,N,0,N,    0,N,     ,N,0,N,    0,N,0,N,    0,N,0,N,    0,N, , ,1021.3,N,1007.0,N,1021.3,N,#
