,hd,Station Number,Year Month Day Hour Minutes in YYYY.1,MM.1,DD.1,HH24.1,MI format in Local standard time,Precipitation since last (AWS) observation in mm,Quality of precipitation since last (AWS) observation value,Period over which precipitation since last (AWS) observation is,Air Temperature in degrees Celsius,Quality of air temperature,Wet bulb temperature in degrees Celsius,Quality of Wet bulb temperature,Dew point temperature in degrees Celsius,Quality of dew point temperature,Relative humidity in percentage %,Quality of relative humidity,Vapour pressure in hPa,Quality of vapour pressure,Saturated vapour pressure in hPa,Quality of saturated vapour pressure,Wind (1 minute) speed in km/h,Wind (1 minute) speed quality,Wind (1 minute) direction in degrees true,Wind (1 minute) direction quality,Standard deviation of wind (1 minute),Standard deviation of wind (1 minute) direction quality,Maximum wind gust (over 1 minute) in km/h,Maximum wind gust (over 1 minute) quality,Height of cloud (ceilometer - instantaneous sample 1) in meters,Quality of cloud height (ceilometer - instantaneous sample 1),Height of cloud (ceilometer - instantaneous sample 2) in meters,Quality of cloud height (ceilometer - instantaneous sample 2),Height of cloud (ceilometer - instantaneous sample 3) in meters,Quality of cloud height (ceilometer - instantaneous sample 3),Height of cloud (ceilometer - instantaneous sample 4) in meters,Quality of cloud height (ceilometer - instantaneous sample 4),Height of cloud (ceilometer - instantaneous sample 5) in meters,Quality of cloud height (ceilometer - instantaneous sample 5),Cloud amount for layer 1 (30 minute ceilometer mean) in eighths,Quality of layer 1 cloud amount (30 minute ceilometer mean),Cloud height for layer 1 (30 minute ceilometer mean) in meters,Quality of layer 1 cloud height (30 minute ceilometer mean),Cloud amount for layer 2 (30 minute ceilometer mean) in eighths,Quality of layer 2 cloud amount (30 minute ceilometer mean),Cloud height for layer 2 (30 minute ceilometer mean) in meters,Quality of layer 2 cloud height (30 minute ceilometer mean),Cloud amount for layer 3 (30 minute ceilometer mean) in eighths,Quality of layer 3 cloud amount (30 minute ceilometer mean),Cloud height for layer 3 (30 minute ceilometer mean) in meters,Quality of layer 3 cloud height (30 minute ceilometer mean),* Total amount of cloud in eighths,* Quality of total cloud amount,Mean sea level pressure in hPa,Quality of mean sea level pressure,Station level pressure in hPa,Quality of station level pressure,QNH pressure in hPa,Quality of QNH pressure,#
7601,hd,66062,2018,10,23,6,41,0.0,N,1,18.0,N, 15.9,N,14.3,N,79,N,16.3,N,20.6,N,   ,N,   ,N,   ,N,   ,N,     ,N,     ,N,     ,N,     ,N,     ,N, ,N,     ,N, ,N,     ,N, ,N,     ,N, , ,1015.7,N,1010.9,N,1015.7,N,#
7602,hd,66062,2018,10,23,6,42,0.0,N,1,18.0,N, 15.8,N,14.1,N,78,N,16.1,N,20.6,N,   ,N,   ,N,   ,N,   ,N,     ,N,     ,N,     ,N,     ,N,     ,N, ,N,     ,N, ,N,     ,N, ,N,     ,N, , ,1015.7,N,1010.9,N,1015.7,N,#
7603,hd,66062,2018,10,23,6,43,0.0,N,1,18.0,N, 15.8,N,14.1,N,78,N,16.1,N,20.6,N,   ,N,   ,N,   ,N,   ,N,     ,N,     ,N,     ,N,     ,N,     ,N, ,N,     ,N, ,N,     ,N, ,N,     ,N, , ,1015.7,N,1010.9,N,1015.7,N,#
7604,hd,66062,2018,10,23,6,44,0.0,N,1,18.1,N, 15.9,N,14.2,N,78,N,16.2,N,20.8,N,   ,N,   ,N,   ,N,   ,N,     ,N,     ,N,     ,N,     ,N,     ,N, ,N,     ,N, ,N,     ,N, ,N,     ,N, , ,1015.7,N,1010.9,N,1015.7,N,#
7605,hd,66062,2018,10,23,6,45,0.0,N,1,18.1,N, 15.9,N,14.2,N,78,N,16.2,N,20.8,N,   ,N,   ,N,   ,N,   ,N,     ,N,     ,N,     ,N,     ,N,     ,N, ,N,     ,N, ,N,     ,N, ,N,     ,N, , ,1015.7,N,1010.9,N,1015.7,N,#
7606,hd,66062,2018,10,23,6,46,0.0,N,1,18.2,N, 16.0,N,14.3,N,78,N,16.3,N,20.9,N,   ,N,   ,N,   ,N,   ,N,     ,N,     ,N,     ,N,     ,N,     ,N, ,N,     ,N, ,N,     ,N, ,N,     ,N, , ,1015.7,N,1010.9,N,1015.7,N,#
7607,hd,66062,2018,10,23,6,47,0.0,N,1,18.2,N, 15.8,N,14.1,N,77,N,16.1,N,20.9,N,   ,N,   ,N,   ,N,   ,N,     ,N,     ,N,     ,N,     ,N,     ,N, ,N,     ,N, ,N,     ,N, ,N,     ,N, , ,1015.8,N,1011.0,N,1015.8,N,#
7608,hd,66062,2018,10,23,6,48,0.0,N,1,18.2,N, 15.7,N,13.9,N,76,N,15.9,N,20.9,N,   ,N,   ,N,   ,N,   ,N,     ,N,     ,N,     ,N,     ,N,     ,N, ,N,     ,N, ,N,     ,N, ,N,     ,N, , ,1015.8,N,1011.0,N,1015.8,N,#
7609,hd,66062,2018,10,23,6,49,0.0,N,1,18.5,N, 16.1,N,14.4,N,77,N,16.4,N,21.3,N,   ,N,   ,N,   ,N,   ,N,     ,N,     ,N,     ,N,     ,N,     ,N, ,N,     ,N, ,N,     ,N, ,N,     ,N, , ,1015.8,N,1011.0,N,1015.8,N,#
7610,hd,66062,2018,10,23,6,50,0.0,N,1,18.4,N, 16.0,N,14.3,N,77,N,16.3,N,21.2,N,   ,N,   ,N,   ,N,   ,N,     ,N,     ,N,     ,N,     ,N,     ,N, ,N,     ,N, ,N,     ,N, ,N,     ,N, , ,1015.8,N,1011.0,N,1015.8,N,#
7611,hd,66062,2018,10,23,6,51,0.0,N,1,18.4,N, 15.9,N,14.1,N,76,N,16.1,N,21.2,N,   ,N,   ,N,   ,N,   ,N,     ,N,     ,N,     ,N,     ,N,     ,N, ,N,     ,N, ,N,     ,N, ,N,     ,N, , ,1015.8,N,1011.0,N,1015.8,N,#
7612,hd,66062,2018,10,23,6,52,0.0,N,1,18.4,N, 15.8,N,13.9,N,75,N,15.9,N,21.2,N,   ,N,   ,N,   ,N,   ,N,     ,N,     ,N,     ,N,     ,N,     ,N, ,N,     ,N, ,N,     ,N, ,N,     ,N, , ,1015.8,N,1011.0,N,1015.8,N,#
7613,hd,66062,2018,10,23,6,53,0.0,N,1,18.5,N, 15.9,N,14.0,N,75,N,16.0,N,21.3,N,   ,N,   ,N,   ,N,   ,N,     ,N,     ,N,     ,N,     ,N,     ,N, ,N,     ,N, ,N,     ,N, ,N,     ,N, , ,1015.8,N,1011.0,N,1015.8,N,#
7614,hd,66062,2018,10,23,6,54,0.0,N,1,18.5,N, 15.9,N,14.0,N,75,N,16.0,N,21.3,N,   ,N,   ,N,   ,N,   ,N,     ,N,     ,N,     ,N,     ,N,     ,N, ,N,     ,N, ,N,     ,N, ,N,     ,N, , ,1015.8,N,1011.0,N,1015.8,N,#
7615,hd,66062,2018,10,23,6,55,0.0,N,1,18.6,N, 16.0,N,14.1,N,75,N,16.1,N,21.4,N,   ,N,   ,N,   ,N,   ,N,     ,N,     ,N,     ,N,     ,N,     ,N, ,N,     ,N, ,N,     ,N, ,N,     ,N, , ,1015.8,N,1011.0,N,1015.8,N,#
7616,hd,66062,2018,10,23,6,56,0.0,N,1,18.6,N, 15.9,N,13.9,N,74,N,15.9,N,21.4,N,   ,N,   ,N,   ,N,   ,N,     ,N,     ,N,     ,N,     ,N,     ,N, ,N,     ,N, ,N,     ,N, ,N,     ,N, , ,1015.8,N,1011.0,N,1015.8,N,#
7617,hd,66062,2018,10,23,6,57,0.0,N,1,18.7,N, 16.0,N,14.0,N,74,N,16.0,N,21.6,N,   ,N,   ,N,   ,N,   ,N,     ,N,     ,N,     ,N,     ,N,     ,N, ,N,     ,N, ,N,     ,N, ,N,     ,N, , ,1015.8,N,1011.0,N,1015.8,N,#
7618,hd,66062,2018,10,23,6,58,0.0,N,1,18.6,N, 15.9,N,13.9,N,74,N,15.9,N,21.4,N,   ,N,   ,N,   ,N,   ,N,     ,N,     ,N,     ,N,     ,N,     ,N, ,N,     ,N, ,N,     ,N, ,N,     ,N, , ,1015.8,N,1011.0,N,1015.8,N,#
7619,hd,66062,2018,10,23,6,59,0.0,N,1,18.7,N, 16.0,N,14.0,N,74,N,16.0,N,21.6,N,   ,N,   ,N,   ,N,   ,N,     ,N,     ,N,     ,N,     ,N,     ,N, ,N,     ,N, ,N,     ,N, ,N,     ,N, , ,1015.8,N,1011.0,N,1015.8,N,#
7620,hd,66062,2018,10,23,7,0,0.0,N,1,18.7,N, 16.0,N,14.0,N,74,N,16.0,N,21.6,N,   ,N,   ,N,   ,N,   ,N,     ,N,     ,N,     ,N,     ,N,     ,N, ,N,     ,N, ,N,     ,N, ,N,     ,N, , ,1015.9,N,1011.1,N,1015.9,N,#
7621,hd,66062,2018,10,23,7,1,0.0,N,1,18.9,N, 16.2,N,14.2,N,74,N,16.2,N,21.8,N,   ,N,   ,N,   ,N,   ,N,     ,N,     ,N,     ,N,     ,N,     ,N, ,N,     ,N, ,N,     ,N, ,N,     ,N, , ,1015.9,N,1011.1,N,1015.9,N,#
7622,hd,66062,2018,10,23,7,2,0.0,N,1,18.8,N, 16.1,N,14.1,N,74,N,16.1,N,21.7,N,   ,N,   ,N,   ,N,   ,N,     ,N,     ,N,     ,N,     ,N,     ,N, ,N,     ,N, ,N,     ,N, ,N,     ,N, , ,1015.9,N,1011.1,N,1015.9,N,#
7623,hd,66062,2018,10,23,7,3,0.0,N,1,18.9,N, 16.2,N,14.2,N,74,N,16.2,N,21.8,N,   ,N,   ,N,   ,N,   ,N,     ,N,     ,N,     ,N,     ,N,     ,N, ,N,     ,N, ,N,     ,N, ,N,     ,N, , ,1015.9,N,1011.1,N,1015.9,N,#
7624,hd,66062,2018,10,23,7,4,0.0,N,1,19.0,N, 16.4,N,14.5,N,75,N,16.5,N,22.0,N,   ,N,   ,N,   ,N,   ,N,     ,N,     ,N,     ,N,     ,N,     ,N, ,N,     ,N, ,N,     ,N, ,N,     ,N, , ,1015.9,N,1011.1,N,1015.9,N,#
7625,hd,66062,2018,10,23,7,5,0.0,N,1,19.0,N, 16.4,N,14.5,N,75,N,16.5,N,22.0,N,   ,N,   ,N,   ,N,   ,N,     ,N,     ,N,     ,N,     ,N,     ,N, ,N,     ,N, ,N,     ,N, ,N,     ,N, , ,1015.9,N,1011.1,N,1015.9,N,#
7626,hd,66062,2018,10,23,7,6,0.0,N,1,19.1,N, 16.5,N,14.6,N,75,N,16.6,N,22.1,N,   ,N,   ,N,   ,N,   ,N,     ,N,     ,N,     ,N,     ,N,     ,N, ,N,     ,N, ,N,     ,N, ,N,     ,N, , ,1015.9,N,1011.1,N,1015.9,N,#
7627,hd,66062,2018,10,23,7,7,0.0,N,1,19.1,N, 16.4,N,14.4,N,74,N,16.4,N,22.1,N,   ,N,   ,N,   ,N,   ,N,     ,N,     ,N,     ,N,     ,N,     ,N, ,N,     ,N, ,N,     ,N, ,N,     ,N, , ,1015.9,N,1011.1,N,1015.9,N,#
7628,hd,66062,2018,10,23,7,8,0.0,N,1,19.0,N, 16.2,N,14.1,N,73,N,16.1,N,22.0,N,   ,N,   ,N,   ,N,   ,N,     ,N,     ,N,     ,N,     ,N,     ,N, ,N,     ,N, ,N,     ,N, ,N,     ,N, , ,1015.9,N,1011.1,N,1015.9,N,#
7629,hd,66062,2018,10,23,7,9,0.0,N,1,19.1,N, 16.2,N,14.1,N,73,N,16.1,N,22.1,N,   ,N,   ,N,   ,N,   ,N,     ,N,     ,N,     ,N,     ,N,     ,N, ,N,     ,N, ,N,     ,N, ,N,     ,N, , ,1015.9,N,1011.1,N,1015.9,N,#
7630,hd,66062,2018,10,23,7,10,0.0,N,1,19.0,N, 16.2,N,14.1,N,73,N,16.1,N,22.0,N,   ,N,   ,N,   ,N,   ,N,     ,N,     ,N,     ,N,     ,N,     ,N, ,N,     ,N, ,N,     ,N, ,N,     ,N, , ,1015.9,N,1011.1,N,1015.9,N,#
7631,hd,66062,2018,10,23,7,11,0.0,N,1,19.0,N, 16.2,N,14.1,N,73,N,16.1,N,22.0,N,   ,N,   ,N,   ,N,   ,N,     ,N,     ,N,     ,N,     ,N,     ,N, ,N,     ,N, ,N,     ,N, ,N,     ,N, , ,1015.9,N,1011.1,N,1015.9,N,#
7632,hd,66062,2018,10,23,7,12,0.0,N,1,19.1,N, 16.2,N,14.1,N,73,N,16.1,N,22.1,N,   ,N,   ,N,   ,N,   ,N,     ,N,     ,N,     ,N,     ,N,     ,N, ,N,     ,N, ,N,     ,N, ,N,     ,N, , ,1015.9,N,1011.1,N,1015.9,N,#
7633,hd,66062,2018,10,23,7,13,0.0,N,1,19.1,N, 16.2,N,14.1,N,73,N,16.1,N,22.1,N,   ,N,   ,N,   ,N,   ,N,     ,N,     ,N,     ,N,     ,N,     ,N, ,N,     ,N, ,N,     ,N, ,N,     ,N, , ,1015.9,N,1011.1,N,1015.9,N,#
7634,hd,66062,2018,10,23,7,14,0.0,N,1,19.1,N, 16.1,N,13.9,N,72,N,15.9,N,22.1,N,   ,N,   ,N,   ,N,   ,N,     ,N,     ,N,     ,N,     ,N,     ,N, ,N,     ,N, ,N,     ,N, ,N,     ,N, , ,1015.9,N,1011.1,N,1015.9,N,#
7635,hd,66062,2018,10,23,7,15,0.0,N,1,19.1,N, 16.1,N,13.9,N,72,N,15.9,N,22.1,N,   ,N,   ,N,   ,N,   ,N,     ,N,     ,N,     ,N,     ,N,     ,N, ,N,     ,N, ,N,     ,N, ,N,     ,N, , ,1015.9,N,1011.1,N,1015.9,N,#
7636,hd,66062,2018,10,23,7,16,0.0,N,1,19.4,N, 16.5,N,14.4,N,73,N,16.4,N,22.5,N,   ,N,   ,N,   ,N,   ,N,     ,N,     ,N,     ,N,     ,N,     ,N, ,N,     ,N, ,N,     ,N, ,N,     ,N, , ,1015.9,N,1011.1,N,1015.9,N,#
7637,hd,66062,2018,10,23,7,17,0.0,N,1,19.4,N, 16.4,N,14.2,N,72,N,16.2,N,22.5,N,   ,N,   ,N,   ,N,   ,N,     ,N,     ,N,     ,N,     ,N,     ,N, ,N,     ,N, ,N,     ,N, ,N,     ,N, , ,1015.9,N,1011.1,N,1015.9,N,#
7638,hd,66062,2018,10,23,7,18,0.0,N,1,19.4,N, 16.4,N,14.2,N,72,N,16.2,N,22.5,N,   ,N,   ,N,   ,N,   ,N,     ,N,     ,N,     ,N,     ,N,     ,N, ,N,     ,N, ,N,     ,N, ,N,     ,N, , ,1015.9,N,1011.1,N,1015.9,N,#
7639,hd,66062,2018,10,23,7,19,0.0,N,1,19.5,N, 16.5,N,14.3,N,72,N,16.3,N,22.7,N,   ,N,   ,N,   ,N,   ,N,     ,N,     ,N,     ,N,     ,N,     ,N, ,N,     ,N, ,N,     ,N, ,N,     ,N, , ,1015.9,N,1011.1,N,1015.9,N,#
7640,hd,66062,2018,10,23,7,20,0.0,N,1,19.5,N, 16.5,N,14.3,N,72,N,16.3,N,22.7,N,   ,N,   ,N,   ,N,   ,N,     ,N,     ,N,     ,N,     ,N,     ,N, ,N,     ,N, ,N,     ,N, ,N,     ,N, , ,1015.9,N,1011.1,N,1015.9,N,#
7641,hd,66062,2018,10,23,7,21,0.0,N,1,19.7,N, 16.6,N,14.3,N,71,N,16.3,N,23.0,N,   ,N,   ,N,   ,N,   ,N,     ,N,     ,N,     ,N,     ,N,     ,N, ,N,     ,N, ,N,     ,N, ,N,     ,N, , ,1015.9,N,1011.1,N,1015.9,N,#
7642,hd,66062,2018,10,23,7,22,0.0,N,1,19.6,N, 16.5,N,14.2,N,71,N,16.2,N,22.8,N,   ,N,   ,N,   ,N,   ,N,     ,N,     ,N,     ,N,     ,N,     ,N, ,N,     ,N, ,N,     ,N, ,N,     ,N, , ,1015.9,N,1011.1,N,1015.9,N,#
7643,hd,66062,2018,10,23,7,23,0.0,N,1,19.6,N, 16.4,N,14.0,N,70,N,16.0,N,22.8,N,   ,N,   ,N,   ,N,   ,N,     ,N,     ,N,     ,N,     ,N,     ,N, ,N,     ,N, ,N,     ,N, ,N,     ,N, , ,1015.9,N,1011.1,N,1015.9,N,#
7644,hd,66062,2018,10,23,7,24,0.0,N,1,19.5,N, 16.3,N,13.9,N,70,N,15.9,N,22.7,N,   ,N,   ,N,   ,N,   ,N,     ,N,     ,N,     ,N,     ,N,     ,N, ,N,     ,N, ,N,     ,N, ,N,     ,N, , ,1015.9,N,1011.1,N,1015.9,N,#
7645,hd,66062,2018,10,23,7,25,0.0,N,1,19.5,N, 16.3,N,13.9,N,70,N,15.9,N,22.7,N,   ,N,   ,N,   ,N,   ,N,     ,N,     ,N,     ,N,     ,N,     ,N, ,N,     ,N, ,N,     ,N, ,N,     ,N, , ,1015.9,N,1011.1,N,1015.9,N,#
7646,hd,66062,2018,10,23,7,26,0.0,N,1,19.5,N, 16.3,N,13.9,N,70,N,15.9,N,22.7,N,   ,N,   ,N,   ,N,   ,N,     ,N,     ,N,     ,N,     ,N,     ,N, ,N,     ,N, ,N,     ,N, ,N,     ,N, , ,1015.9,N,1011.1,N,1015.9,N,#
7647,hd,66062,2018,10,23,7,27,0.0,N,1,19.7,N, 16.6,N,14.3,N,71,N,16.3,N,23.0,N,   ,N,   ,N,   ,N,   ,N,     ,N,     ,N,     ,N,     ,N,     ,N, ,N,     ,N, ,N,     ,N, ,N,     ,N, , ,1015.9,N,1011.1,N,1015.9,N,#
7648,hd,66062,2018,10,23,7,28,0.0,N,1,20.0,N, 16.9,N,14.6,N,71,N,16.6,N,23.4,N,   ,N,   ,N,   ,N,   ,N,     ,N,     ,N,     ,N,     ,N,     ,N, ,N,     ,N, ,N,     ,N, ,N,     ,N, , ,1015.9,N,1011.1,N,1015.9,N,#
7649,hd,66062,2018,10,23,7,29,0.0,N,1,20.0,N, 16.7,N,14.4,N,70,N,16.4,N,23.4,N,   ,N,   ,N,   ,N,   ,N,     ,N,     ,N,     ,N,     ,N,     ,N, ,N,     ,N, ,N,     ,N, ,N,     ,N, , ,1015.9,N,1011.1,N,1015.9,N,#
7650,hd,66062,2018,10,23,7,30,0.0,N,1,20.1,N, 16.8,N,14.5,N,70,N,16.5,N,23.5,N,   ,N,   ,N,   ,N,   ,N,     ,N,     ,N,     ,N,     ,N,     ,N, ,N,     ,N, ,N,     ,N, ,N,     ,N, , ,1015.9,N,1011.1,N,1015.9,N,#
7651,hd,66062,2018,10,23,7,31,0.0,N,1,20.0,N, 16.7,N,14.4,N,70,N,16.4,N,23.4,N,   ,N,   ,N,   ,N,   ,N,     ,N,     ,N,     ,N,     ,N,     ,N, ,N,     ,N, ,N,     ,N, ,N,     ,N, , ,1015.9,N,1011.1,N,1015.9,N,#
7652,hd,66062,2018,10,23,7,32,0.0,N,1,20.4,N, 17.1,N,14.7,N,70,N,16.7,N,24.0,N,   ,N,   ,N,   ,N,   ,N,     ,N,     ,N,     ,N,     ,N,     ,N, ,N,     ,N, ,N,     ,N, ,N,     ,N, , ,1015.9,N,1011.1,N,1015.9,N,#
7653,hd,66062,2018,10,23,7,33,0.0,N,1,20.3,N, 16.9,N,14.4,N,69,N,16.4,N,23.8,N,   ,N,   ,N,   ,N,   ,N,     ,N,     ,N,     ,N,     ,N,     ,N, ,N,     ,N, ,N,     ,N, ,N,     ,N, , ,1015.9,N,1011.1,N,1015.9,N,#
7654,hd,66062,2018,10,23,7,34,0.0,N,1,20.1,N, 16.6,N,14.0,N,68,N,16.0,N,23.5,N,   ,N,   ,N,   ,N,   ,N,     ,N,     ,N,     ,N,     ,N,     ,N, ,N,     ,N, ,N,     ,N, ,N,     ,N, , ,1015.9,N,1011.1,N,1015.9,N,#
7655,hd,66062,2018,10,23,7,35,0.0,N,1,20.0,N, 16.5,N,13.9,N,68,N,15.9,N,23.4,N,   ,N,   ,N,   ,N,   ,N,     ,N,     ,N,     ,N,     ,N,     ,N, ,N,     ,N, ,N,     ,N, ,N,     ,N, , ,1015.9,N,1011.1,N,1015.9,N,#
7656,hd,66062,2018,10,23,7,36,0.0,N,1,19.9,N, 16.4,N,13.8,N,68,N,15.8,N,23.2,N,   ,N,   ,N,   ,N,   ,N,     ,N,     ,N,     ,N,     ,N,     ,N, ,N,     ,N, ,N,     ,N, ,N,     ,N, , ,1015.9,N,1011.1,N,1015.9,N,#
7657,hd,66062,2018,10,23,7,37,0.0,N,1,19.9,N, 16.4,N,13.8,N,68,N,15.8,N,23.2,N,   ,N,   ,N,   ,N,   ,N,     ,N,     ,N,     ,N,     ,N,     ,N, ,N,     ,N, ,N,     ,N, ,N,     ,N, , ,1015.9,N,1011.1,N,1015.9,N,#
7658,hd,66062,2018,10,23,7,38,0.0,N,1,20.0,N, 16.5,N,13.9,N,68,N,15.9,N,23.4,N,   ,N,   ,N,   ,N,   ,N,     ,N,     ,N,     ,N,     ,N,     ,N, ,N,     ,N, ,N,     ,N, ,N,     ,N, , ,1015.9,N,1011.1,N,1015.9,N,#
7659,hd,66062,2018,10,23,7,39,0.0,N,1,20.3,N, 17.0,N,14.7,N,70,N,16.7,N,23.8,N,   ,N,   ,N,   ,N,   ,N,     ,N,     ,N,     ,N,     ,N,     ,N, ,N,     ,N, ,N,     ,N, ,N,     ,N, , ,1015.9,N,1011.1,N,1015.9,N,#
7660,hd,66062,2018,10,23,7,40,0.0,N,1,20.2,N, 16.7,N,14.1,N,68,N,16.1,N,23.7,N,   ,N,   ,N,   ,N,   ,N,     ,N,     ,N,     ,N,     ,N,     ,N, ,N,     ,N, ,N,     ,N, ,N,     ,N, , ,1015.9,N,1011.1,N,1015.9,N,#
7661,hd,66062,2018,10,23,7,41,0.0,N,1,20.1,N, 16.6,N,14.0,N,68,N,16.0,N,23.5,N,   ,N,   ,N,   ,N,   ,N,     ,N,     ,N,     ,N,     ,N,     ,N, ,N,     ,N, ,N,     ,N, ,N,     ,N, , ,1015.9,N,1011.1,N,1015.9,N,#
7662,hd,66062,2018,10,23,7,42,0.0,N,1,20.5,N, 16.9,N,14.4,N,68,N,16.4,N,24.1,N,   ,N,   ,N,   ,N,   ,N,     ,N,     ,N,     ,N,     ,N,     ,N, ,N,     ,N, ,N,     ,N, ,N,     ,N, , ,1015.9,N,1011.1,N,1015.9,N,#
7663,hd,66062,2018,10,23,7,43,0.0,N,1,20.6,N, 17.1,N,14.7,N,69,N,16.7,N,24.3,N,   ,N,   ,N,   ,N,   ,N,     ,N,     ,N,     ,N,     ,N,     ,N, ,N,     ,N, ,N,     ,N, ,N,     ,N, , ,1015.9,N,1011.1,N,1015.9,N,#
7664,hd,66062,2018,10,23,7,44,0.0,N,1,20.9,N, 17.4,N,15.0,N,69,N,17.1,N,24.7,N,   ,N,   ,N,   ,N,   ,N,     ,N,     ,N,     ,N,     ,N,     ,N, ,N,     ,N, ,N,     ,N, ,N,     ,N, , ,1015.9,N,1011.1,N,1015.9,N,#
7665,hd,66062,2018,10,23,7,45,0.0,N,1,21.3,N, 17.8,N,15.4,N,69,N,17.5,N,25.3,N,   ,N,   ,N,   ,N,   ,N,     ,N,     ,N,     ,N,     ,N,     ,N, ,N,     ,N, ,N,     ,N, ,N,     ,N, , ,1015.9,N,1011.1,N,1015.9,N,#
7666,hd,66062,2018,10,23,7,46,0.0,N,1,21.1,N, 17.5,N,15.0,N,68,N,17.1,N,25.0,N,   ,N,   ,N,   ,N,   ,N,     ,N,     ,N,     ,N,     ,N,     ,N, ,N,     ,N, ,N,     ,N, ,N,     ,N, , ,1015.9,N,1011.1,N,1015.9,N,#
7667,hd,66062,2018,10,23,7,47,0.0,N,1,21.2,N, 17.4,N,14.8,N,67,N,16.8,N,25.2,N,   ,N,   ,N,   ,N,   ,N,     ,N,     ,N,     ,N,     ,N,     ,N, ,N,     ,N, ,N,     ,N, ,N,     ,N, , ,1015.9,N,1011.1,N,1015.9,N,#
7668,hd,66062,2018,10,23,7,48,0.0,N,1,21.4,N, 17.6,N,15.0,N,67,N,17.1,N,25.5,N,   ,N,   ,N,   ,N,   ,N,     ,N,     ,N,     ,N,     ,N,     ,N, ,N,     ,N, ,N,     ,N, ,N,     ,N, , ,1015.8,N,1011.0,N,1015.8,N,#
7669,hd,66062,2018,10,23,7,49,0.0,N,1,21.6,N, 17.8,N,15.2,N,67,N,17.3,N,25.8,N,   ,N,   ,N,   ,N,   ,N,     ,N,     ,N,     ,N,     ,N,     ,N, ,N,     ,N, ,N,     ,N, ,N,     ,N, , ,1015.8,N,1011.0,N,1015.8,N,#
7670,hd,66062,2018,10,23,7,50,0.0,N,1,21.5,N, 17.6,N,14.9,N,66,N,16.9,N,25.6,N,   ,N,   ,N,   ,N,   ,N,     ,N,     ,N,     ,N,     ,N,     ,N, ,N,     ,N, ,N,     ,N, ,N,     ,N, , ,1015.8,N,1011.0,N,1015.8,N,#
7671,hd,66062,2018,10,23,7,51,0.0,N,1,21.9,N, 18.0,N,15.3,N,66,N,17.4,N,26.3,N,   ,N,   ,N,   ,N,   ,N,     ,N,     ,N,     ,N,     ,N,     ,N, ,N,     ,N, ,N,     ,N, ,N,     ,N, , ,1015.8,N,1011.0,N,1015.8,N,#
7672,hd,66062,2018,10,23,7,52,0.0,N,1,21.9,N, 18.0,N,15.3,N,66,N,17.4,N,26.3,N,   ,N,   ,N,   ,N,   ,N,     ,N,     ,N,     ,N,     ,N,     ,N, ,N,     ,N, ,N,     ,N, ,N,     ,N, , ,1015.8,N,1011.0,N,1015.8,N,#
7673,hd,66062,2018,10,23,7,53,0.0,N,1,22.1,N, 18.0,N,15.2,N,65,N,17.3,N,26.6,N,   ,N,   ,N,   ,N,   ,N,     ,N,     ,N,     ,N,     ,N,     ,N, ,N,     ,N, ,N,     ,N, ,N,     ,N, , ,1015.8,N,1011.0,N,1015.8,N,#
7674,hd,66062,2018,10,23,7,54,0.0,N,1,22.0,N, 17.9,N,15.1,N,65,N,17.2,N,26.4,N,   ,N,   ,N,   ,N,   ,N,     ,N,     ,N,     ,N,     ,N,     ,N, ,N,     ,N, ,N,     ,N, ,N,     ,N, , ,1015.8,N,1011.0,N,1015.8,N,#
7675,hd,66062,2018,10,23,7,55,0.0,N,1,22.1,N, 18.0,N,15.2,N,65,N,17.3,N,26.6,N,   ,N,   ,N,   ,N,   ,N,     ,N,     ,N,     ,N,     ,N,     ,N, ,N,     ,N, ,N,     ,N, ,N,     ,N, , ,1015.8,N,1011.0,N,1015.8,N,#
7676,hd,66062,2018,10,23,7,56,0.0,N,1,22.1,N, 17.9,N,15.0,N,64,N,17.1,N,26.6,N,   ,N,   ,N,   ,N,   ,N,     ,N,     ,N,     ,N,     ,N,     ,N, ,N,     ,N, ,N,     ,N, ,N,     ,N, , ,1015.8,N,1011.0,N,1015.8,N,#
7677,hd,66062,2018,10,23,7,57,0.0,N,1,22.0,N, 17.6,N,14.6,N,63,N,16.6,N,26.4,N,   ,N,   ,N,   ,N,   ,N,     ,N,     ,N,     ,N,     ,N,     ,N, ,N,     ,N, ,N,     ,N, ,N,     ,N, , ,1015.8,N,1011.0,N,1015.8,N,#
7678,hd,66062,2018,10,23,7,58,0.0,N,1,21.9,N, 17.6,N,14.5,N,63,N,16.5,N,26.3,N,   ,N,   ,N,   ,N,   ,N,     ,N,     ,N,     ,N,     ,N,     ,N, ,N,     ,N, ,N,     ,N, ,N,     ,N, , ,1015.8,N,1011.0,N,1015.8,N,#
7679,hd,66062,2018,10,23,7,59,0.0,N,1,21.7,N, 17.4,N,14.4,N,63,N,16.4,N,26.0,N,   ,N,   ,N,   ,N,   ,N,     ,N,     ,N,     ,N,     ,N,     ,N, ,N,     ,N, ,N,     ,N, ,N,     ,N, , ,1015.7,N,1010.9,N,1015.7,N,#
7680,hd,66062,2018,10,23,8,0,0.0,N,1,21.8,N, 17.5,N,14.4,N,63,N,16.4,N,26.1,N,   ,N,   ,N,   ,N,   ,N,     ,N,     ,N,     ,N,     ,N,     ,N, ,N,     ,N, ,N,     ,N, ,N,     ,N, , ,1015.7,N,1010.9,N,1015.7,N,#
